Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Micafungin	2	Strain1643	25	Rep1	Plate_29_24hr_M17	0.0907	-0.0093	0.994589720468891
Micafungin	4	Strain1643	50	Rep1	Plate_29_24hr_M18	0.0908	-0.0092	0.994364292155095
Micafungin	6	Strain1643	75	Rep1	Plate_29_24hr_M19	0.092	-0.00800000000000001	0.99165915238954
Micafungin	10	Strain1643	125	Rep1	Plate_29_24hr_M20	0.0939	-0.00610000000000001	0.987376014427412
Micafungin	12	Strain1643	150	Rep1	Plate_29_24hr_M21	0.0939	-0.00610000000000001	0.987376014427412
Micafungin	16	Strain1643	200	Rep1	Plate_29_24hr_M22	0.0935	-0.00650000000000001	0.988277727682597
Micafungin	20	Strain1643	250	Rep1	Plate_29_24hr_M23	0.097	-0.003	0.980387736699729
Micafungin	30	Strain1643	375	Rep1	Plate_29_24hr_M24	0.1081	0.0081	0.95536519386835
Broxyquinolone	0.001	Strain1643	25	Rep1	Plate_29_24hr_N1	0.2015	0.1015	0.744815148782687
Broxyquinolone	0.002	Strain1643	50	Rep1	Plate_29_24hr_N2	0.1887	0.0887	0.773669972948602
Broxyquinolone	0	Strain1643	250	Rep1	Plate_29_24hr_N3	0.2416	0.1416	0.654418394950406
Broxyquinolone	0.005	Strain1643	125	Rep1	Plate_29_24hr_N4	0.2093	0.1093	0.727231740306582
Broxyquinolone	0.01	Strain1643	250	Rep1	Plate_29_24hr_N5	0.2288	0.1288	0.683273219116321
Broxyquinolone	0.02	Strain1643	500	Rep1	Plate_29_24hr_N6	0.2431	0.1431	0.651036970243463
Broxyquinolone	0.05	Strain1643	25	Rep1	Plate_29_24hr_N7	0.2636	0.1636	0.604824165915239
Broxyquinolone	0.1	Strain1643	50	Rep1	Plate_29_24hr_N8	0.2336	0.1336	0.672452660054103
Broxyquinolone	0.25	Strain1643	125	Rep1	Plate_29_24hr_N9	0.1308	0.0308	0.90419296663661
Broxyquinolone	0.5	Strain1643	250	Rep1	Plate_29_24hr_N10	0.0902	-0.0098	0.995716862037872
Broxyquinolone	0.75	Strain1643	375	Rep1	Plate_29_24hr_N11	0.09	-0.01	0.996167718665464
Broxyquinolone	0	Strain1643	100	Rep1	Plate_29_24hr_N12	0.2897	0.1897	0.545987376014427
Broxyquinolone	1	Strain1643	500	Rep1	Plate_29_24hr_N13	0.0914	-0.00860000000000001	0.993011722272317
Broxyquinolone	2	Strain1643	25	Rep1	Plate_29_24hr_N14	0.0922	-0.0078	0.991208295761948
Broxyquinolone	4	Strain1643	50	Rep1	Plate_29_24hr_N15	0.0923	-0.00770000000000001	0.990982867448152
Broxyquinolone	6	Strain1643	75	Rep1	Plate_29_24hr_N16	0.0995	-5e-04	0.974752028854824
Broxyquinolone	8	Strain1643	100	Rep1	Plate_29_24hr_N17	0.0927	-0.0073	0.990081154192967
Broxyquinolone	10	Strain1643	125	Rep1	Plate_29_24hr_N18	0.0924	-0.00760000000000001	0.990757439134355
Broxyquinolone	12	Strain1643	150	Rep1	Plate_29_24hr_N19	0.0896	-0.0104	0.997069431920649
Broxyquinolone	14	Strain1643	175	Rep1	Plate_29_24hr_N20	0.0911	-0.00890000000000001	0.993688007213706
Broxyquinolone	16	Strain1643	200	Rep1	Plate_29_24hr_N21	0.0912	-0.0088	0.99346257889991
Broxyquinolone	18	Strain1643	225	Rep1	Plate_29_24hr_N22	0.0905	-0.00950000000000001	0.995040577096483
Broxyquinolone	20	Strain1643	250	Rep1	Plate_29_24hr_N23	0.0907	-0.0093	0.994589720468891
Broxyquinolone	30	Strain1643	375	Rep1	Plate_29_24hr_N24	0.1048	0.0048	0.962804328223625
Amphotericin	0.001	Strain1643	25	Rep1	Plate_29_24hr_O1	0.1933	0.0933	0.763300270513977
Amphotericin	0.005	Strain1643	125	Rep1	Plate_29_24hr_O2	0.1549	0.0549	0.849864743011722
Amphotericin	0	Strain1643	250	Rep1	Plate_29_24hr_O3	0.2281	0.1281	0.684851217312895
Amphotericin	0.01	Strain1643	250	Rep1	Plate_29_24hr_O4	0.2093	0.1093	0.727231740306582
Amphotericin	0.05	Strain1643	25	Rep1	Plate_29_24hr_O5	0.2265	0.1265	0.688458070333634
Amphotericin	0.1	Strain1643	50	Rep1	Plate_29_24hr_O6	0.2034	0.1034	0.740532010820559
Amphotericin	0.2	Strain1643	100	Rep1	Plate_29_24hr_O7	0.1836	0.0836	0.785166816952209
Amphotericin	0.33	Strain1643	165	Rep1	Plate_29_24hr_O8	0.1828	0.0828	0.786970243462579
Amphotericin	0.5	Strain1643	250	Rep1	Plate_29_24hr_O9	0.1813	0.0813	0.790351668169522
Amphotericin	0.6	Strain1643	300	Rep1	Plate_29_24hr_O10	0.1765	0.0765	0.80117222723174
Amphotericin	0.75	Strain1643	375	Rep1	Plate_29_24hr_O11	0.1526	0.0526	0.855049594229035
Amphotericin	0	Strain1643	100	Rep1	Plate_29_24hr_O12	0.2282	0.1282	0.684625788999098
Amphotericin	1	Strain1643	500	Rep1	Plate_29_24hr_O13	0.0919	-0.00810000000000001	0.991884580703336
Amphotericin	1.35	Strain1643	675	Rep1	Plate_29_24hr_O14	0.0911	-0.00890000000000001	0.993688007213706
Amphotericin	2	Strain1643	25	Rep1	Plate_29_24hr_O15	0.09	-0.01	0.996167718665464
Amphotericin	4	Strain1643	50	Rep1	Plate_29_24hr_O16	0.0989	-0.0011	0.976104598737601
Amphotericin	6	Strain1643	75	Rep1	Plate_29_24hr_O17	0.0926	-0.0074	0.990306582506763
Amphotericin	8	Strain1643	100	Rep1	Plate_29_24hr_O18	0.0939	-0.00610000000000001	0.987376014427412
Amphotericin	10	Strain1643	125	Rep1	Plate_29_24hr_O19	0.0899	-0.0101	0.996393146979261
Amphotericin	12	Strain1643	150	Rep1	Plate_29_24hr_O20	0.0895	-0.0105	0.997294860234445
Amphotericin	14	Strain1643	175	Rep1	Plate_29_24hr_O21	0.0914	-0.00860000000000001	0.993011722272317
Amphotericin	16	Strain1643	200	Rep1	Plate_29_24hr_O22	0.0891	-0.0109	0.99819657348963
Amphotericin	18	Strain1643	225	Rep1	Plate_29_24hr_O23	0.0901	-0.00990000000000001	0.995942290351668
Amphotericin	20	Strain1643	250	Rep1	Plate_29_24hr_O24	0.0983	-0.00170000000000001	0.977457168620379
Fluconazole	0.05	Strain1643	25	Rep1	Plate_29_24hr_P1	0.1867	0.0867	0.778178539224527
Fluconazole	0.1	Strain1643	50	Rep1	Plate_29_24hr_P2	0.175	0.075	0.804553651938684
Fluconazole	0	Strain1643	250	Rep1	Plate_29_24hr_P3	0.2403	0.1403	0.657348963029757
Fluconazole	0.25	Strain1643	125	Rep1	Plate_29_24hr_P4	0.1652	0.0652	0.826645626690712
Fluconazole	0.5	Strain1643	250	Rep1	Plate_29_24hr_P5	0.1785	0.0785	0.796663660955816
Fluconazole	1	Strain1643	500	Rep1	Plate_29_24hr_P6	0.2197	0.1197	0.703787195671776
Fluconazole	2	Strain1643	25	Rep1	Plate_29_24hr_P7	0.1931	0.0931	0.763751127141569
Fluconazole	6	Strain1643	75	Rep1	Plate_29_24hr_P8	0.1271	0.0271	0.912533814247069
Fluconazole	10	Strain1643	125	Rep1	Plate_29_24hr_P9	0.1104	0.0104	0.950180342651037
Fluconazole	30	Strain1643	375	Rep1	Plate_29_24hr_P10	0.0923	-0.00770000000000001	0.990982867448152
Fluconazole	65.33333333	Strain1643	25	Rep1	Plate_29_24hr_P11	0.0911	-0.00890000000000001	0.993688007213706
Fluconazole	0	Strain1643	100	Rep1	Plate_29_24hr_P12	0.1661	0.0661	0.824616771866546
Fluconazole	130.6666667	Strain1643	50	Rep1	Plate_29_24hr_P13	0.0932	-0.0068	0.988954012623986
Fluconazole	196	Strain1643	75	Rep1	Plate_29_24hr_P14	0.0898	-0.0102	0.996618575293057
Fluconazole	261.3333333	Strain1643	100	Rep1	Plate_29_24hr_P15	0.0907	-0.0093	0.994589720468891
Fluconazole	326.6666667	Strain1643	125	Rep1	Plate_29_24hr_P16	0.0939	-0.00610000000000001	0.987376014427412
Fluconazole	522.6666667	Strain1643	200	Rep1	Plate_29_24hr_P17	0.091	-0.00900000000000001	0.993913435527502
Fluconazole	784	Strain1643	300	Rep1	Plate_29_24hr_P18	0.0917	-0.0083	0.992335437330929
Fluconazole	1045.333333	Strain1643	400	Rep1	Plate_29_24hr_P19	0.0939	-0.00610000000000001	0.987376014427412
Fluconazole	1306.666667	Strain1643	500	Rep1	Plate_29_24hr_P20	0.0927	-0.0073	0.990081154192967
Fluconazole	1568	Strain1643	600	Rep1	Plate_29_24hr_P21	0.0928	-0.00720000000000001	0.98985572587917
Fluconazole	1829.333333	Strain1643	700	Rep1	Plate_29_24hr_P22	0.0924	-0.00760000000000001	0.990757439134355
Fluconazole	2090.666667	Strain1643	800	Rep1	Plate_29_24hr_P23	0.0933	-0.00670000000000001	0.988728584310189
Fluconazole	2613.333333	Strain1643	1000	Rep1	Plate_29_24hr_P24	0.1628	0.0628	0.832055906221821
Miltefosine	0.05	Strain1643	25	Rep2	Plate_30_24hr_A1	0.3428	0.2428	0.426284941388638
Miltefosine	0.1	Strain1643	50	Rep2	Plate_30_24hr_A2	0.3436	0.2436	0.424481514878269
Miltefosine	0	Strain1643	500	Rep2	Plate_30_24hr_A3	0.1049	0.00489999999999999	0.962578899909829
Miltefosine	0.25	Strain1643	125	Rep2	Plate_30_24hr_A4	0.278	0.178	0.572362488728584
Miltefosine	0.5	Strain1643	250	Rep2	Plate_30_24hr_A5	0.335	0.235	0.443868349864743
Miltefosine	0.75	Strain1643	375	Rep2	Plate_30_24hr_A6	0.3342	0.2342	0.445671776375113
Miltefosine	1	Strain1643	500	Rep2	Plate_30_24hr_A7	0.2922	0.1922	0.540351668169522
Miltefosine	2	Strain1643	25	Rep2	Plate_30_24hr_A8	0.2608	0.1608	0.611136158701533
Miltefosine	4	Strain1643	50	Rep2	Plate_30_24hr_A9	0.0969	-0.00310000000000001	0.980613165013526
Miltefosine	6	Strain1643	75	Rep2	Plate_30_24hr_A10	0.1018	0.0018	0.969567177637511
Miltefosine	8	Strain1643	100	Rep2	Plate_30_24hr_A11	0.1047	0.0047	0.963029756537421
Miltefosine	0	Strain1643	1000	Rep2	Plate_30_24hr_A12	0.2808	0.1808	0.56605049594229
Miltefosine	10	Strain1643	125	Rep2	Plate_30_24hr_A13	0.1218	0.0218	0.924481514878269
Miltefosine	12	Strain1643	150	Rep2	Plate_30_24hr_A14	0.1081	0.0081	0.95536519386835
Miltefosine	14	Strain1643	175	Rep2	Plate_30_24hr_A15	0.1096	0.0096	0.951983769161407
Miltefosine	16	Strain1643	200	Rep2	Plate_30_24hr_A16	0.1074	0.00739999999999999	0.956943192064923
Miltefosine	18	Strain1643	225	Rep2	Plate_30_24hr_A17	0.1105	0.0105	0.949954914337241
Miltefosine	20	Strain1643	250	Rep2	Plate_30_24hr_A18	0.1068	0.0068	0.958295761947701
Miltefosine	23.33	Strain1643	175	Rep2	Plate_30_24hr_A19	0.1047	0.0047	0.963029756537421
Miltefosine	30	Strain1643	225	Rep2	Plate_30_24hr_A20	0.1016	0.00159999999999999	0.970018034265104
Miltefosine	50	Strain1643	375	Rep2	Plate_30_24hr_A21	0.1	0	0.973624887285843
Miltefosine	73.33	Strain1643	550	Rep2	Plate_30_24hr_A22	0.0966	-0.0034	0.981289449954914
Miltefosine	100	Strain1643	750	Rep2	Plate_30_24hr_A23	0.091	-0.00900000000000001	0.993913435527502
Miltefosine	133.3	Strain1643	1000	Rep2	Plate_30_24hr_A24	0.0901	-0.00990000000000001	0.995942290351668
Pentamidine	0.05	Strain1643	25	Rep2	Plate_30_24hr_B1	0.4373	0.3373	0.213255184851217
Pentamidine	0.1	Strain1643	50	Rep2	Plate_30_24hr_B2	0.1036	0.00359999999999999	0.965509467989179
Pentamidine	0	Strain1643	500	Rep2	Plate_30_24hr_B3	0.1057	0.0057	0.960775473399459
Pentamidine	0.25	Strain1643	125	Rep2	Plate_30_24hr_B4	0.2732	0.1732	0.583183047790803
Pentamidine	0.5	Strain1643	250	Rep2	Plate_30_24hr_B5	0.271	0.171	0.588142470694319
Pentamidine	0.75	Strain1643	375	Rep2	Plate_30_24hr_B6	0.2967	0.1967	0.530207394048692
Pentamidine	1	Strain1643	500	Rep2	Plate_30_24hr_B7	0.3463	0.2463	0.418394950405771
Pentamidine	2	Strain1643	25	Rep2	Plate_30_24hr_B8	0.2722	0.1722	0.585437330928765
Pentamidine	4	Strain1643	50	Rep2	Plate_30_24hr_B9	0.2564	0.1564	0.621055004508566
Pentamidine	6	Strain1643	75	Rep2	Plate_30_24hr_B10	0.2476	0.1476	0.640892696122633
Pentamidine	8	Strain1643	100	Rep2	Plate_30_24hr_B11	0.254	0.154	0.626465284039675
Pentamidine	0	Strain1643	1000	Rep2	Plate_30_24hr_B12	0.3033	0.2033	0.515329125338142
Pentamidine	10	Strain1643	125	Rep2	Plate_30_24hr_B13	0.3266	0.2266	0.462804328223625
Pentamidine	12	Strain1643	150	Rep2	Plate_30_24hr_B14	0.256	0.156	0.621956717763751
Pentamidine	14	Strain1643	175	Rep2	Plate_30_24hr_B15	0.2373	0.1373	0.664111812443643
Pentamidine	16	Strain1643	200	Rep2	Plate_30_24hr_B16	0.2754	0.1754	0.578223624887286
Pentamidine	18	Strain1643	225	Rep2	Plate_30_24hr_B17	0.286	0.186	0.554328223624887
Pentamidine	20	Strain1643	250	Rep2	Plate_30_24hr_B18	0.2412	0.1412	0.655320108205591
Pentamidine	23.33	Strain1643	175	Rep2	Plate_30_24hr_B19	0.1659	0.0659	0.825067628494139
Pentamidine	30	Strain1643	225	Rep2	Plate_30_24hr_B20	0.1771	0.0771	0.799819657348963
Pentamidine	50	Strain1643	375	Rep2	Plate_30_24hr_B21	0.1199	0.0199	0.928764652840397
Pentamidine	73.33	Strain1643	550	Rep2	Plate_30_24hr_B22	0.1064	0.00639999999999999	0.959197475202886
Pentamidine	100	Strain1643	750	Rep2	Plate_30_24hr_B23	0.1007	0.000699999999999992	0.97204688908927
Pentamidine	133.3	Strain1643	1000	Rep2	Plate_30_24hr_B24	0.0886	-0.0114	0.999323715058611
Cloxiquine	0.05	Strain1643	25	Rep2	Plate_30_24hr_C1	0.1019	0.0019	0.969341749323715
Cloxiquine	0.1	Strain1643	50	Rep2	Plate_30_24hr_C2	0.107	0.00699999999999999	0.957844905320108
Cloxiquine	0	Strain1643	500	Rep2	Plate_30_24hr_C3	0.4019	0.3019	0.293056807935077
Cloxiquine	0.25	Strain1643	125	Rep2	Plate_30_24hr_C4	0.2839	0.1839	0.559062218214608
Cloxiquine	0.5	Strain1643	250	Rep2	Plate_30_24hr_C5	0.3214	0.2214	0.474526600541028
Cloxiquine	0.75	Strain1643	375	Rep2	Plate_30_24hr_C6	0.3022	0.2022	0.517808836789901
Cloxiquine	1	Strain1643	500	Rep2	Plate_30_24hr_C7	0.3626	0.2626	0.381650135256989
Cloxiquine	2	Strain1643	25	Rep2	Plate_30_24hr_C8	0.2908	0.1908	0.543507664562669
Cloxiquine	4	Strain1643	50	Rep2	Plate_30_24hr_C9	0.2946	0.1946	0.534941388638413
Cloxiquine	6	Strain1643	75	Rep2	Plate_30_24hr_C10	0.2228	0.1228	0.696798917944094
Cloxiquine	8	Strain1643	100	Rep2	Plate_30_24hr_C11	0.2459	0.1459	0.644724977457169
Cloxiquine	0	Strain1643	1000	Rep2	Plate_30_24hr_C12	0.3392	0.2392	0.434400360685302
Cloxiquine	10	Strain1643	125	Rep2	Plate_30_24hr_C13	0.178	0.078	0.797790802524797
Cloxiquine	12	Strain1643	150	Rep2	Plate_30_24hr_C14	0.1842	0.0842	0.783814247069432
Cloxiquine	14	Strain1643	175	Rep2	Plate_30_24hr_C15	0.1256	0.0256	0.915915238954013
Cloxiquine	16	Strain1643	200	Rep2	Plate_30_24hr_C16	0.1183	0.0183	0.932371505861136
Cloxiquine	18	Strain1643	225	Rep2	Plate_30_24hr_C17	0.1137	0.0137	0.942741208295762
Cloxiquine	20	Strain1643	250	Rep2	Plate_30_24hr_C18	0.1046	0.00459999999999999	0.963255184851217
Cloxiquine	23.33	Strain1643	175	Rep2	Plate_30_24hr_C19	0.1055	0.00549999999999999	0.961226330027051
Cloxiquine	30	Strain1643	225	Rep2	Plate_30_24hr_C20	0.1008	0.000799999999999995	0.971821460775473
Cloxiquine	50	Strain1643	375	Rep2	Plate_30_24hr_C21	0.0994	-0.000600000000000003	0.97497745716862
Cloxiquine	73.33	Strain1643	550	Rep2	Plate_30_24hr_C22	0.097	-0.003	0.980387736699729
Cloxiquine	100	Strain1643	750	Rep2	Plate_30_24hr_C23	0.0914	-0.00860000000000001	0.993011722272317
Cloxiquine	133.3	Strain1643	1000	Rep2	Plate_30_24hr_C24	0.0886	-0.0114	0.999323715058611
Disulfiram	0.05	Strain1643	25	Rep2	Plate_30_24hr_D1	0.0965	-0.0035	0.981514878268711
Disulfiram	0.1	Strain1643	50	Rep2	Plate_30_24hr_D2	0.1025	0.00249999999999999	0.967989179440938
Disulfiram	0	Strain1643	500	Rep2	Plate_30_24hr_D3	0.1041	0.00409999999999999	0.964382326420198
Disulfiram	0.25	Strain1643	125	Rep2	Plate_30_24hr_D4	0.2607	0.1607	0.611361587015329
Disulfiram	0.5	Strain1643	250	Rep2	Plate_30_24hr_D5	0.3005	0.2005	0.521641118124436
Disulfiram	0.75	Strain1643	375	Rep2	Plate_30_24hr_D6	0.3127	0.2127	0.494138863841299
Disulfiram	1	Strain1643	500	Rep2	Plate_30_24hr_D7	0.3479	0.2479	0.414788097385032
Disulfiram	2	Strain1643	25	Rep2	Plate_30_24hr_D8	0.2775	0.1775	0.573489630297565
Disulfiram	4	Strain1643	50	Rep2	Plate_30_24hr_D9	0.259	0.159	0.615193868349865
Disulfiram	6	Strain1643	75	Rep2	Plate_30_24hr_D10	0.1699	0.0699	0.81605049594229
Disulfiram	8	Strain1643	100	Rep2	Plate_30_24hr_D11	0.0996	-0.000400000000000011	0.974526600541028
Disulfiram	0	Strain1643	1000	Rep2	Plate_30_24hr_D12	0.3537	0.2537	0.401713255184851
Disulfiram	10	Strain1643	125	Rep2	Plate_30_24hr_D13	0.1122	0.0122	0.946122633002705
Disulfiram	12	Strain1643	150	Rep2	Plate_30_24hr_D14	0.1089	0.00889999999999999	0.95356176735798
Disulfiram	14	Strain1643	175	Rep2	Plate_30_24hr_D15	0.1089	0.00889999999999999	0.95356176735798
Disulfiram	16	Strain1643	200	Rep2	Plate_30_24hr_D16	0.1091	0.0091	0.953110910730388
Disulfiram	18	Strain1643	225	Rep2	Plate_30_24hr_D17	0.1122	0.0122	0.946122633002705
Disulfiram	20	Strain1643	250	Rep2	Plate_30_24hr_D18	0.1048	0.0048	0.962804328223625
Disulfiram	23.33	Strain1643	175	Rep2	Plate_30_24hr_D19	0.1031	0.00309999999999999	0.966636609558161
Disulfiram	30	Strain1643	225	Rep2	Plate_30_24hr_D20	0.1	0	0.973624887285843
Disulfiram	50	Strain1643	375	Rep2	Plate_30_24hr_D21	0.0991	-0.000900000000000012	0.975653742110009
Disulfiram	73.33	Strain1643	550	Rep2	Plate_30_24hr_D22	0.0994	-0.000600000000000003	0.97497745716862
Disulfiram	100	Strain1643	750	Rep2	Plate_30_24hr_D23	0.0953	-0.00470000000000001	0.984220018034265
Disulfiram	133.3	Strain1643	1000	Rep2	Plate_30_24hr_D24	0.0903	-0.0097	0.995491433724076
Terbinafine	0.05	Strain1643	25	Rep2	Plate_30_24hr_E1	0.2834	0.1834	0.560189359783589
Terbinafine	0.1	Strain1643	50	Rep2	Plate_30_24hr_E2	0.2909	0.1909	0.543282236248873
Terbinafine	0	Strain1643	500	Rep2	Plate_30_24hr_E3	0.1059	0.00589999999999999	0.960324616771867
Terbinafine	0.25	Strain1643	125	Rep2	Plate_30_24hr_E4	0.2508	0.1508	0.633678990081154
Terbinafine	0.5	Strain1643	250	Rep2	Plate_30_24hr_E5	0.2605	0.1605	0.611812443642922
Terbinafine	0.75	Strain1643	375	Rep2	Plate_30_24hr_E6	0.2398	0.1398	0.658476104598738
Terbinafine	1	Strain1643	500	Rep2	Plate_30_24hr_E7	0.2589	0.1589	0.615419296663661
Terbinafine	2	Strain1643	25	Rep2	Plate_30_24hr_E8	0.2159	0.1159	0.712353471596032
Terbinafine	4	Strain1643	50	Rep2	Plate_30_24hr_E9	0.2218	0.1218	0.699053201082056
Terbinafine	6	Strain1643	75	Rep2	Plate_30_24hr_E10	0.2372	0.1372	0.664337240757439
Terbinafine	8	Strain1643	100	Rep2	Plate_30_24hr_E11	0.2137	0.1137	0.717312894499549
Terbinafine	0	Strain1643	1000	Rep2	Plate_30_24hr_E12	0.375	0.275	0.353697024346258
Terbinafine	10	Strain1643	125	Rep2	Plate_30_24hr_E13	0.2147	0.1147	0.715058611361587
Terbinafine	12	Strain1643	150	Rep2	Plate_30_24hr_E14	0.2118	0.1118	0.721596032461677
Terbinafine	14	Strain1643	175	Rep2	Plate_30_24hr_E15	0.1932	0.0932	0.763525698827773
Terbinafine	16	Strain1643	200	Rep2	Plate_30_24hr_E16	0.2074	0.1074	0.731514878268711
Terbinafine	18	Strain1643	225	Rep2	Plate_30_24hr_E17	0.229	0.129	0.682822362488729
Terbinafine	20	Strain1643	250	Rep2	Plate_30_24hr_E18	0.1571	0.0571	0.844905320108206
Terbinafine	23.33	Strain1643	175	Rep2	Plate_30_24hr_E19	0.1992	0.0992	0.75
Terbinafine	30	Strain1643	225	Rep2	Plate_30_24hr_E20	0.1625	0.0625	0.83273219116321
Terbinafine	50	Strain1643	375	Rep2	Plate_30_24hr_E21	0.1337	0.0337	0.897655545536519
Terbinafine	73.33	Strain1643	550	Rep2	Plate_30_24hr_E22	0.1316	0.0316	0.90238954012624
Terbinafine	100	Strain1643	750	Rep2	Plate_30_24hr_E23	0.1418	0.0418	0.879395852119026
Terbinafine	133.3	Strain1643	1000	Rep2	Plate_30_24hr_E24	0.1477	0.0477	0.86609558160505
Triclabendazole	0.05	Strain1643	25	Rep2	Plate_30_24hr_F1	0.2576	0.1576	0.618349864743012
Triclabendazole	0.1	Strain1643	50	Rep2	Plate_30_24hr_F2	0.473	0.373	0.13277727682597
Triclabendazole	0	Strain1643	500	Rep2	Plate_30_24hr_F3	0.3248	0.2248	0.466862037871957
Triclabendazole	0.25	Strain1643	125	Rep2	Plate_30_24hr_F4	0.2895	0.1895	0.54643823264202
Triclabendazole	0.5	Strain1643	250	Rep2	Plate_30_24hr_F5	0.3852	0.2852	0.330703336339044
Triclabendazole	0.75	Strain1643	375	Rep2	Plate_30_24hr_F6	0.3798	0.2798	0.34287646528404
Triclabendazole	1	Strain1643	500	Rep2	Plate_30_24hr_F7	0.3903	0.2903	0.319206492335437
Triclabendazole	2	Strain1643	25	Rep2	Plate_30_24hr_F8	0.3431	0.2431	0.42560865644725
Triclabendazole	4	Strain1643	50	Rep2	Plate_30_24hr_F9	0.2278	0.1278	0.685527502254283
Triclabendazole	6	Strain1643	75	Rep2	Plate_30_24hr_F10	0.1417	0.0417	0.879621280432822
Triclabendazole	8	Strain1643	100	Rep2	Plate_30_24hr_F11	0.1138	0.0138	0.942515779981966
Triclabendazole	0	Strain1643	1000	Rep2	Plate_30_24hr_F12	0.3856	0.2856	0.32980162308386
Triclabendazole	10	Strain1643	125	Rep2	Plate_30_24hr_F13	0.1079	0.00789999999999999	0.955816050495942
Triclabendazole	12	Strain1643	150	Rep2	Plate_30_24hr_F14	0.1045	0.00449999999999999	0.963480613165014
Triclabendazole	14	Strain1643	175	Rep2	Plate_30_24hr_F15	0.1017	0.00169999999999999	0.969792605951307
Triclabendazole	16	Strain1643	200	Rep2	Plate_30_24hr_F16	0.1028	0.0028	0.967312894499549
Triclabendazole	18	Strain1643	225	Rep2	Plate_30_24hr_F17	0.1029	0.0029	0.967087466185753
Triclabendazole	20	Strain1643	250	Rep2	Plate_30_24hr_F18	0.1261	0.0261	0.914788097385032
Triclabendazole	23.33	Strain1643	175	Rep2	Plate_30_24hr_F19	0.1095	0.00949999999999999	0.952209197475203
Triclabendazole	30	Strain1643	225	Rep2	Plate_30_24hr_F20	0.1162	0.0162	0.937105500450857
Triclabendazole	50	Strain1643	375	Rep2	Plate_30_24hr_F21	0.1667	0.0667	0.823264201983769
Triclabendazole	73.33	Strain1643	550	Rep2	Plate_30_24hr_F22	0.213	0.113	0.718890892696123
Triclabendazole	100	Strain1643	750	Rep2	Plate_30_24hr_F23	0.2454	0.1454	0.64585211902615
Triclabendazole	133.3	Strain1643	1000	Rep2	Plate_30_24hr_F24	0.29	0.19	0.545311091073039
OSU-03012	0.05	Strain1643	25	Rep2	Plate_30_24hr_G1	0.3344	0.2344	0.44522091974752
OSU-03012	0.1	Strain1643	50	Rep2	Plate_30_24hr_G2	0.274	0.174	0.581379621280433
OSU-03012	0	Strain1643	500	Rep2	Plate_30_24hr_G3	0.3454	0.2454	0.420423805229937
OSU-03012	0.25	Strain1643	125	Rep2	Plate_30_24hr_G4	0.3417	0.2417	0.428764652840397
OSU-03012	0.5	Strain1643	250	Rep2	Plate_30_24hr_G5	0.3834	0.2834	0.334761045987376
OSU-03012	0.75	Strain1643	375	Rep2	Plate_30_24hr_G6	0.3721	0.2721	0.360234445446348
OSU-03012	1	Strain1643	500	Rep2	Plate_30_24hr_G7	0.3685	0.2685	0.368349864743012
OSU-03012	2	Strain1643	25	Rep2	Plate_30_24hr_G8	0.423	0.323	0.245491433724076
OSU-03012	4	Strain1643	50	Rep2	Plate_30_24hr_G9	0.1068	0.0068	0.958295761947701
OSU-03012	6	Strain1643	75	Rep2	Plate_30_24hr_G10	0.0996	-0.000400000000000011	0.974526600541028
OSU-03012	8	Strain1643	100	Rep2	Plate_30_24hr_G11	0.1049	0.00489999999999999	0.962578899909829
OSU-03012	0	Strain1643	1000	Rep2	Plate_30_24hr_G12	0.3833	0.2833	0.334986474301172
OSU-03012	10	Strain1643	125	Rep2	Plate_30_24hr_G13	0.1091	0.0091	0.953110910730388
OSU-03012	12	Strain1643	150	Rep2	Plate_30_24hr_G14	0.1081	0.0081	0.95536519386835
OSU-03012	14	Strain1643	175	Rep2	Plate_30_24hr_G15	0.1094	0.00939999999999999	0.952434625788999
OSU-03012	16	Strain1643	200	Rep2	Plate_30_24hr_G16	0.1052	0.0052	0.96190261496844
OSU-03012	18	Strain1643	225	Rep2	Plate_30_24hr_G17	0.1015	0.0015	0.9702434625789
OSU-03012	20	Strain1643	250	Rep2	Plate_30_24hr_G18	0.1088	0.00879999999999999	0.953787195671776
OSU-03012	23.33	Strain1643	175	Rep2	Plate_30_24hr_G19	0.1015	0.0015	0.9702434625789
OSU-03012	30	Strain1643	225	Rep2	Plate_30_24hr_G20	0.107	0.00699999999999999	0.957844905320108
OSU-03012	50	Strain1643	375	Rep2	Plate_30_24hr_G21	0.1664	0.0664	0.823940486925158
OSU-03012	73.33	Strain1643	550	Rep2	Plate_30_24hr_G22	0.1796	0.0796	0.794183949504058
OSU-03012	100	Strain1643	750	Rep2	Plate_30_24hr_G23	0.2261	0.1261	0.689359783588819
OSU-03012	133.3	Strain1643	1000	Rep2	Plate_30_24hr_G24	0.344	0.244	0.423579801623084
Nitroxoline	0.05	Strain1643	25	Rep2	Plate_30_24hr_H1	0.3166	0.2166	0.485347159603246
Nitroxoline	0.1	Strain1643	50	Rep2	Plate_30_24hr_H2	0.2962	0.1962	0.531334535617674
Nitroxoline	0	Strain1643	500	Rep2	Plate_30_24hr_H3	0.3522	0.2522	0.405094679891795
Nitroxoline	0.25	Strain1643	125	Rep2	Plate_30_24hr_H4	0.3629	0.2629	0.3809738503156
